KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_OGm6iiG,--,,,,,,,,,,--,,,,,,
pda_icuWi04,"[i]< Now, try again to get a good aim.[/i]\n[i][c][ffff00]Shoot [-][/c]one of the[c][ffff00] Dronebase's defense turrets[-][/c]. >[/i]\n[i][/i]\n[i]< The base is hardly maintained[/i]\n[i]... Those turrets should go down fast. >[/i]",,,,,,,,,,[i]< 现在，再次尝试瞄准。[/i]\n[i][c][ffff00]射击[-][/c]一个[c][ffff00]无人机基地的防御炮塔[-][/c]。>[/i]\n[i][/i]\n[i]< 这个基地维护得很差[/i]\n[i]... 那些炮塔应该很快就会倒下。>[/i],,,,,,
pda_W4quGOC,"[i]< It really [b]worked [/b]!! [/i]\n[i]... You are so [c][ffffff]awesome [-][/c]... ! ... !>[/i]\n[i][/i]\n[i]< Now, all the [c][ffff00]others, too[-][/c] [c][ffff00]![-][/c] - Then we can get close ! >[/i]",,,,,,,,,,[i]< 它真的[b]成功了[/b]！！ [/i]\n[i]... 你真是太[c][ffffff]棒了[-][/c]...！...！>[/i]\n[i][/i]\n[i]< 现在，所有[c][ffff00]其他的[-][/c]也[c][ffff00]！[-][/c] - 那么我们就能靠近了！>[/i],,,,,,
pda_qGemiAi,--,,,,,,,,,,--,,,,,,
pda_C4ZSquu,--,,,,,,,,,,--,,,,,,
pda_8SXpCKw,--,,,,,,,,,,--,,,,,,
pda_4maoaai,--,,,,,,,,,,--,,,,,,
pda_4KMuSCu,--,,,,,,,,,,--,,,,,,
pda_Camm8Ga,--,,,,,,,,,,--,,,,,,
pda_8eKuim4,"[i]< Okay! [/i]\n\n[i]- [c][ffff00]Place this box on your[-][/c] [c][ffff00]Farm[-][/c], somewhere safe. [/i]\n[i]It is very vulnerable. >[/i]",,,,,,,,,,[i]< 好的！[/i]\n\n[i]- [c][ffff00]把这个箱子放在你的[-][/c] [c][ffff00]农业[-][/c]上，找个安全的地方。[/i]\n[i]它非常脆弱。 >[/i],,,,,,
pda_eC00OGi,...,,,,,,,,,,...,,,,,,
pda_SiK4Rau,...,,,,,,,,,,...,,,,,,
pda_OaummQE,--,,,,,,,,,,--,,,,,,
pda_8KCOiW0,"[i]< With your [b]Hover Vessel[/b], the [c][ffffff]northern island is now in reach[-][/c]. >[/i]\n\n[i]< - - Both the [c][ffffff]exit Spaceship[-][/c], and the [b]Dronebase [/b]seem to be located there. >[/i]\n\n[i]< ... Are you ready for some [c][ffff00]travel[-][/c] ... ? [/i][i]>[/i]",,,,,,,,,,[i]< 有了你的[b]悬浮飞船[/b]，[c][ffffff]北方的岛屿现在可以到达[-][/c]了。>[/i]\n\n[i]< - - 那[c][ffffff]离开的飞船[-][/c]和[b]无人机基地[/b]似乎都位于那里。>[/i]\n\n[i]< ... 你准备好去一些[c][ffff00]旅行[-][/c]了吗...？ [/i][i]>[/i],,,,,,
pda_8P0C8au,[i]< I think I got something. >[/i]\n[i][/i]\n[i]<  ... There's another of these [c][ffff00]buried[-][/c] [c][ffff00]containers[-][/c] nearby. >[/i],,,,,,,,,,[i]< 我想我发现了些什么。>[/i]\n[i][/i]\n[i]<  ... 附近还有另一个这些[c][ffff00]掩埋的[-][/c] [c][ffff00]容器[-][/c]。>[/i],,,,,,
pda_eGe0C0u,...,,,,,,,,,,...,,,,,,
pda_aqGqqWK,--,,,,,,,,,,--,,,,,,
pda_im0WUKF,[i]< Put it [c][ffff00]into your yellow 'connected' Toolbar.[-][/c] >[/i]\n[i][/i]\n[i]< ... It will be still in the box. - But you can place it like it would be in your Toolbar. >[/i],,,,,,,,,,[i]< 将其[c][ffff00]放入你的黄色“已连接”工具栏。[-][/c] >[/i]\n[i][/i]\n[i]< ... 它仍会留在箱子中。 - 但你可以像它在你工具栏里一样放置它。 >[/i],,,,,,
pda_eC8CSSG,"[c][ffff00]Connect to this Base container[-][/c], \nby [c][ffffff]pressing the 'wireless' [-][/c] button.\n\n(Afterwards, [b]close [/b]Logistics, and[c][ffffff] exit turret[-][/c] view with [c][00ff00][ F ][-][/c].)",,,,,,,,,,[c][ffff00]连接到此基地容器[-][/c]，\n通过[c][ffffff]按下'无线'[-][/c]按钮。\n\n(之后，[b]关闭[/b]物流，并用[c][ffffff][ F ][-][/c]退出炮塔[c][00ff00]视角[-][/c]。),,,,,,
pda_4mWiTue,...,,,,,,,,,,...,,,,,,
pda_CO8Oe8m,--,,,,,,,,,,--,,,,,,
pda_8wKO9ii,"[i]< Select the  [/i][c][ffff00][[ Main ]][-][/c][i] tab, please. >[/i]",,,,,,,,,,[i]< 请选择 [/i][c][ffff00][[ 主 ]][-][/c][i] 选项卡。>[/i],,,,,,
pda_8GeiC4k,...,,,,,,,,,,...,,,,,,
pda_uOW44uu,...,,,,,,,,,,...,,,,,,
pda_CaicseK,--,,,,,,,,,,--,,,,,,
pda_e2Su40q,Hover Vessel Building,,,,,,,,,,悬浮飞船建造,,,,,,
pda_CgSqo84,...,,,,,,,,,,...,,,,,,
pda_emiGuKa,--,,,,,,,,,,--,,,,,,
pda_KaaiWOi,"[i]< [c][ffffff]A  farm system.[-][/c] >[/i]\n\n[i]< Full of crops, ready to [c][ffff00]pick[-][/c]. >[/i]",,,,,,,,,,[i]< [c][ffffff]一个农场系统。[-][/c] >[/i]\n\n[i]< 满是对成熟的作物，可以[c][ffff00]采摘[-][/c]。>[/i],,,,,,
pda_Km0qaG4,((Marker for Art Toolbox)),,,,,,,,,,((美术工具箱标记)),,,,,,
pda_Ce04GDS,--,,,,,,,,,,--,,,,,,
pda_e8makme,"_________ [i](Nest, other)[/i]",,,,,,,,,,_________ [i](巢穴，其他)[/i],,,,,,
pda_uWK8KWK,--,,,,,,,,,,--,,,,,,
pda_gYiCeKG,--,,,,,,,,,,--,,,,,,
pda_4qASCiS,--,,,,,,,,,,--,,,,,,
pda_0SWGaCG,...,,,,,,,,,,...,,,,,,
pda_e8Oiau4,--,,,,,,,,,,--,,,,,,
pda_iKaOYq4,"[c][ffffff][ Console ][-][/c] :    [i]"" Main Power lever unlocked. ""[/i]",,,,,,,,,,"[c][ffffff][ 控制台 ][-][/c] :    [i]"" 主电源拉杆已解锁。""[/i]",,,,,,
pda_uiqi0SK,...,,,,,,,,,,...,,,,,,
pda_PSaWuma,"[c][ffffff][ Console ][-][/c] :   [i]"" Tuning to subspace grid. - - 17300 stations reporting.""[/i]\n[i][/i]\n[i]                       ""[b] Fuel-based [/b]power insufficient. [/i][i][b]Solar capacitor[/b] drained. ""[/i]\n[i][/i]\n[i]                       "" Systems in Comm reach...: One. ""[/i]",,,,,,,,,,"[c][ffffff][ 控制台 ][-][/c] :   [i]"" 正在调谐至子空间网格。 - - 17300个站点在报告。""[/i]\n[i][/i]\n[i]                       ""[b] 燃料型[/b]电力不足。 [/i][i][b]太阳能电容器[/b]已耗尽。""[/i]\n[i][/i]\n[i]                       "" 通讯范围内系统...：一个。""[/i]",,,,,,
pda_5q8GCeK,[i]< Hm. [/i]\n[i]... Seems to have been [b]taken offline [/b]...? >[/i]\n\n[i]< ... Need to [c][ffff00]power on[-][/c] that console again. [/i]\n[i]Try those levers. >[/i],,,,,,,,,,[i]< 嗯。[/i]\n[i]... 似乎已被[b]下线[/b]...？>[/i]\n\n[i]< ... 需要[c][ffff00]重新通电[-][/c]那个控制台。[/i]\n[i]试试那些拉杆。>[/i],,,,,,
pda_XW0aw0K,Access the Console,,,,,,,,,,访问控制台,,,,,,
pda_iCKe4KK,--,,,,,,,,,,--,,,,,,
pda_qOe0Kam,[c][0080ff]Mrk[-][/c] - Vessel [c][ffffff]yard [-][/c]loc [i][c][ff8000] (OnOffByT: UsedConsole) (OffbyT: PDA)[-][/c][/i],,,,,,,,,,[c][0080ff]标记[-][/c] - 飞船[c][ffffff]船坞[-][/c]位置[i][c][ff8000] (OnOffByT: 已用控制台) (OffbyT: PDA)[-][/c][/i],,,,,,
pda_WGiPOGM,...,,,,,,,,,,...,,,,,,
pda_UO4GuiS,...,,,,,,,,,,...,,,,,,
pda_84C84W0,--,,,,,,,,,,--,,,,,,
pda_sSOWG48,"[i]< Yes !! - - That is [b]'best case[/b]' loot ...! >[/i]\n\n[i]< [/i][i]Once you are done, [c][ffff00]close the drone[-][/c] with [c][00ff00][ F5 ][-][/c] ! >[/i]",,,,,,,,,,[i]< 是的！！ - - 那是最好的[b]'战利品'[/b]...！>[/i]\n\n[i]< [/i][i]完成后，[c][ffff00]关闭无人机[-][/c]，按[c][00ff00][ F5 ][-][/c]！>[/i],,,,,,
pda_W8eqsK8,- Activate [c][ffff00]Tool Drone[-][/c] [c][00ff00][ F5 ][-][/c]\n[i][sup][c][c0c0c0]( Have a [c][ffffff]high ceiling[-][/c] to spawn Dron[-][/c][c][c0c0c0]e.[-][/c][/sup][/i],,,,,,,,,,- 激活[c][ffff00]工具无人机[-][/c] [c][00ff00][ F5 ][-][/c]\n[i][sup][c][c0c0c0]( 需要有[c][ffffff]高天花板[-][/c]才能生成无人机[-][/c][c][c0c0c0]。[-][/c][/sup][/i],,,,,,
pda_CuS8m0q,---,,,,,,,,,,---,,,,,,
pda_TBqieiu,"[i]< With this Drone, you can [c][ffff00]drill the copper[-][/c], down there. [/i][i]>[/i]",,,,,,,,,,[i]< 用这架无人机，你可以[c][ffff00]钻取下面的铜矿[-][/c]。[/i][i]>[/i],,,,,,
pda_SGOGW8G,"[i]< That leaves us with a [b]Base[/b], ready to be [c][ffffff]claimed[-][/c]... >[/i]\n\n[i]< ... There is an emergency [c][ffffff]Core [-][/c]in that[c][ffff00] Cargo Palette[-][/c] nearby. - [b]Get it. [/b]>[/i]",,,,,,,,,,[i]< 那就留给我们一个现成的[b]基地[/b]，等待被[c][ffffff]认领[-][/c]... >[/i]\n\n[i]< ... 附近有一个紧急的[c][ffffff]核心 [-][/c]在那个[c][ffff00]货物面板[-][/c]中。 - [b]去拿它。 [/b]>[/i],,,,,,
pda_4GQ08K4,...,,,,,,,,,,...,,,,,,
pda_qeeOd0a,---,,,,,,,,,,---,,,,,,
pda_miTG4OC,[i]< Please switch [c][ffff00]back to the [[Main ]] tab[-][/c]. [/i]\n[i]- There are the power stats... >[/i],,,,,,,,,,[i]< 请切换[c][ffff00]回[[主]]标签页[-][/c]。[/i]\n[i]- 那里有电源统计... >[/i],,,,,,
pda_8Cik5ei,New blocks for your Farm!,,,,,,,,,,为你的农场增添新方块！,,,,,,
pda_meWcvwa,...,,,,,,,,,,...,,,,,,
pda_Oi488e4,--,,,,,,,,,,--,,,,,,
pda_G4G4iWu,"[i]< You got new blocks! >[/i]\n\n[i]< To handle those large ones: \nAccess [c][ffff00]Logistics [-][/c][/i][c][00ff00][ F4 ][-][/c][i] , and [c][ffff00]drag them into the yellow[-][/c] (connected) [c][ffff00]toolbar[-][/c]. \nThen [b]place [/b]as usual. >[/i]",,,,,,,,,,[i]< 你获得了新方块！>[/i]\n\n[i]< 处理那些大型方块：\n访问[c][ffff00]物流[-][/c][/i][c][00ff00][ F4 ][-][/c][i] ，并将它们[c][ffff00]拖入黄色[-][/c]（连接的）[c][ffff00]工具栏[-][/c]。\n然后像往常一样[b]放置[/b]。>[/i],,,,,,
pda_SKi0mmK,"[i](( [c][ffffff]System message[-][/c] from ""Farm"" : [/i]\n[i][/i]\n[i]Your [c][ffffff][c][ff8000]Base is under attack[-][/c][-][/c]! ))[/i]",,,,,,,,,,"[i](( [c][ffffff]系统消息[-][/c] 来自""农场""：[/i]\n[i][/i]\n[i]你的[c][ffffff][c][ff8000]基地正在受到攻击[-][/c][-][/c]！))[/i]",,,,,,
pda_SsSi4K2,[i]< ... ? >[/i],,,,,,,,,,[i]< ... ? >[/i],,,,,,
pda_WGO4wKG,...,,,,,,,,,,...,,,,,,
pda_Uue4SKe,--,,,,,,,,,,--,,,,,,
pda_iO4Gi8W,"[i]< That's a [b]Zirax Robot[/b][/i][i].- Left here, to greet potential rescuers. >[/i]\n\n[i]< It [b]won't[/b] negotiate, ... and I ... - cannot seem reach it ?![/i]\n- [i][c][ffff00]Just shoot it[-][/c] back. >[/i]",,,,,,,,,,[i]< 那是一个[b]兹瑞克斯机器人[/b][/i][i]。- 留在这里，是为了问候潜在的救援者。>[/i]\n\n[i]< 它[b]不会[/b]谈判，... 而我... - 似乎无法触及它？！>[/i]\n- [i][c][ffff00]直接射击它[-][/c]。>[/i],,,,,,
pda_i4Kqeq4,Possible Shelter?,,,,,,,,,,可能的庇护所？,,,,,,
pda_iUe2q8q,Check the Farm,,,,,,,,,,检查农场,,,,,,
pda_048W7qu,---,,,,,,,,,,---,,,,,,
pda_GCaOOia,"[i]< Over there, this was once a [c][ffff00]Farm[-][/c] ...? >[/i]\n\n[i]< Maybe it could be a good [b]shelter [/b]-[/i]\n[i] ... Or a place to [c][ffffff]drop off[-][/c] some things you carry. >[/i]",,,,,,,,,,[i]< 那边，这里曾经是一个[c][ffff00]农场[-][/c] ...？>[/i]\n\n[i]< 也许它可以是一个很好的[b]庇护所[/b] -[/i]\n[i] ... 或者一个可以[c][ffffff]存放[-][/c]一些随身物品的地方。>[/i],,,,,,
pda_Gq8WuiS,[i]< This [c][ffffff]Ammo Controller[-][/c] has a huge volume... >[/i]\n\n[i]< ... It teleports those [b]shells [/b]directly to the Artillery turret. >[/i],,,,,,,,,,[i]< 这个[c][ffffff]弹药控制器[-][/c]容量巨大... >[/i]\n\n[i]< ... 它能将这些[b]炮弹[/b]直接传送到火炮炮塔。>[/i],,,,,,
pda_dm0iCce,"[i]< Place on a [c][ffffff]Small Grid[-][/c] only. [/i]\n[i]And, you need to [b]own [/b]the structure. >[/i]\n\n[i]< ... [/i][c][00ff00][RMB][-][/c] [i]to select [b]styles[/b]. >[/i]",,,,,,,,,,[i]< 只能放置在[c][ffffff]小型网格[-][/c]上。[/i]\n[i]并且，你需要[b]拥有[/b]该结构。>[/i]\n\n[i]< ... [/i][c][00ff00][RMB][-][/c] [i]来选择[b]样式[/b]。>[/i],,,,,,
pda_Uuqqie4,"[i]< With the hologram visible... if you then [/i][c][ffff00]hold [-][/c][c][ffffff][c][00ff00][Shift][-][/c][-][/c][i] , or [/i][c][00ff00][Cntrl] [-][/c][i]: [/i]\n[i]Allows to [c][ffffff]draw lines[-][/c], or to create [c][ffffff]planes[-][/c]. > [/i]",,,,,,,,,,[i]< 在全息投影可见时... 如果你然后[/i][c][ffff00]按住 [-][/c][c][ffffff][c][00ff00][Shift][-][/c][-][/c][i] ，或[/i][c][00ff00][Cntrl] [-][/c][i]: [/i]\n[i]允许[c][ffffff]绘制线条[-][/c]，或创建[c][ffffff]平面[-][/c]。> [/i],,,,,,
pda_Ci4G4qq,[i]<  With this [b]Multitool [/b]you hold ... - >[/i]\n\n[i]< ... Detecting a [c][ffffff]place full of Growing Plots[-][/c]. [/i]\n[i]Check your [c][ffff00]Markers[-][/c]. >[/i],,,,,,,,,,[i]< 用你手里的这个[b]多功能工具[/b] ... - >[/i]\n\n[i]< ... 检测到一个[c][ffffff]满是种植槽的地方[-][/c]。[/i]\n[i]查看你的[c][ffff00]标记[-][/c]。>[/i],,,,,,
pda_SemKKC4,...,,,,,,,,,,...,,,,,,
pda_aGqaOWa,--,,,,,,,,,,--,,,,,,
pda_hSWi8wC,"[i]< Good! - [/i][i]This will now do its thing. [/i]\n[i]A [b]life saver [/b]on barren worlds... >[/i]\n\n[i]< Its water bottles can be crafted into oxygen later, or are good for cooking. >[/i]",,,,,,,,,,[i]< 很好！ - [/i][i]这东西现在会发挥它的作用。[/i]\n[i]一个在贫瘠世界上的[b]救星[/b]... >[/i]\n\n[i]< 它的水瓶以后可以制作成氧气，或者用于烹饪。>[/i],,,,,,
pda_mimeUEW,\n- Activate [c][ffff00]Tool Drone[-][/c] [c][00ff00][ F5 ][-][/c]\n[sub][c][000040].[-][/c][/sub],,,,,,,,,,\n- 激活[c][ffff00]工具无人机[-][/c] [c][00ff00][ F5 ][-][/c]\n[sub][c][000040].[-][/c][/sub],,,,,,
pda_uSCS8SK,--,,,,,,,,,,--,,,,,,
pda_KS8iSm0,"[i]< Select your [c][ffffff]Multitool[-][/c]. Use [c][ffffff]""[c][ffff00]Retrieve Blocks""[-][/c][-][/c] mode. >[/i]\n\n[i]< Fly with your Drone to the [c][ffff00]Artillery[-][/c], and [c][ffff00]pick it up[-][/c] with the Multitool. >[/i]",,,,,,,,,,"[i]< 选择你的[c][ffffff]多功能工具[-][/c]。使用[c][ffffff]""[c][ffff00]回收方块""[-][/c][-][/c]模式。>[/i]\n\n[i]< 用你的无人机飞向[c][ffff00]火炮[-][/c]，并用多功能工具[c][ffff00]拾取它[-][/c]。>[/i]",,,,,,
pda_KDW0CuG,ItmPck - TutProtect - Broke Artillery [i][c][ff8000](OnByT & OffByT: ArtilleryBase)[-][/c][/i],,,,,,,,,,ItmPck - 教程保护 - 摧毁火炮 [i][c][ff8000](OnByT & OffByT: 火炮基地)[-][/c][/i],,,,,,
pda_KeuaSWK,Turret lost!,,,,,,,,,,炮塔丢失！,,,,,,
pda_8GKSmmf,- Close Drone view [c][00ff00][ F5 ][-][/c]\n- Pick up box at your feet with [c][00ff00][ F ][-][/c],,,,,,,,,,- 关闭无人机视角 [c][00ff00][ F5 ][-][/c]\n- 用[c][00ff00][ F ][-][/c]拾取脚下的箱子,,,,,,
pda_SG6muSi,--,,,,,,,,,,--,,,,,,
pda_aq44Wiu,...,,,,,,,,,,...,,,,,,
pda_0a04uKM,---,,,,,,,,,,---,,,,,,
pda_i0qOiaK,"[i]< For [c][ffffff]symmetry [-][/c]placement, use the [c][ffff00]Building helper menu[-][/c][/i] [c][00ff00][N][-][/c][i][c][00ff00][-][/c]. >[/i]",,,,,,,,,,[i]< 对于[c][ffffff]对称[-][/c]放置，使用[c][ffff00]建造辅助菜单[-][/c][/i] [c][00ff00][N][-][/c][i][c][00ff00][-][/c]。>[/i],,,,,,
pda_WUSe8ke,"[i]< Such 'single' blocks, you can rotate even [b]after [/b]placement.[/i]\n[i]... Use your [c][ffff00]Multitool[-][/c],[/i] [c][00ff00][RMB][-][/c][i],  '[b]Rotate and Tint'[/b] mode. >[/i]",,,,,,,,,,"[i]< 这样的'独立'方块，你可以在[b]放置[/b]之后甚至还能旋转。[/i]\n[i]... 使用你的[c][ffff00]多功能工具[-][/c],[/i] [c][00ff00][RMB][-][/c][i],  '[b]旋转与着色'[/b]模式。>[/i]",,,,,,
pda_g4aOSIC,nPOI - Building helper menu N   PLACEHOLDER,,,,,,,,,,nPOI - 建造辅助菜单 N   占位符,,,,,,
pda_0aKuOei,New Task,,,,,,,,,,新任务,,,,,,
pda_mcCCiWO,New Action,,,,,,,,,,新行动,,,,,,
pda_Ma0sCq0,--,,,,,,,,,,--,,,,,,
pda_0Z8EmeA,[u]Building helper menu[/u]:\n\n[c][ffffff]Symmetry [-][/c]placement:                                                      \n\n- [c][ffffff]Choose a symmetry plane[-][/c] orientation: Click checkbox\n- [c][ffffff]Plane position[-][/c]: Click at vessel block edge (or center)   \n- Then build with blocks.,,,,,,,,,,[u]建造辅助菜单[/u]：\n\n[c][ffffff]对称[-][/c]放置：                                                      \n\n- [c][ffffff]选择对称平面[-][/c]方向：点击复选框\n- [c][ffffff]平面位置[-][/c]：点击飞船方块边缘（或中心）   \n- 然后用方块建造。,,,,,,
pda_eamSC8i,[c][ffff00]Travel to northern Island[-][/c],,,,,,,,,,[c][ffff00]前往北部岛屿[-][/c],,,,,,
pda_CS88qmu,...,,,,,,,,,,...,,,,,,
pda_We0WWC4,--,,,,,,,,,,--,,,,,,
pda_iu88C4K,...,,,,,,,,,,...,,,,,,
pda_KiKG4mC,--,,,,,,,,,,--,,,,,,
pda_umOeKi2,[i]< Select the[/i] [c][00ff00][[ CPU Statistics ]][-][/c] [i]tab >[/i],,,,,,,,,,[i]< 选择[/i] [c][00ff00][[CPU统计]][-][/c] [i]标签页 >[/i],,,,,,
pda_uO8W8mO,"\n\n\n---\n[c][c0c0c0][sup]To place a large block:[/sup][-][/c]\n[c][c0c0c0][sup]- [ F4 ],  Connect to container\n- Draw into yellow toolbar\n- Toggle Toolbar with [T]\n- Select & place with [LMB][/sup][-][/c]\n---\n[sup]Rotate:  [c][00ff00][HOME][-][/c] , [c][00ff00][END][-][/c]\n     Axis:  [c][00ff00][INS] [-][/c], [c][00ff00][DEL][-][/c][/sup]",,,,,,,,,,"\n\n\n---\n[c][c0c0c0][sup]放置大型方块：[/sup][-][/c]\n[c][c0c0c0][sup]- [ F4 ]，连接到容器\n- 拖入黄色工具栏\n- 用[T]切换工具栏\n- 用[LMB][/sup][-][/c]选择并放置\n---\n[sup]旋转:  [c][00ff00][HOME][-][/c] , [c][00ff00][END][-][/c]\n     轴:  [c][00ff00][INS] [-][/c], [c][00ff00][DEL][-][/c][/sup]",,,,,,
pda_8lWOJOa,--,,,,,,,,,,--,,,,,,
pda_C8iSuiO,"---- Keys ----\n\n[c][ffffff]Split[-][/c]:    [c][00ff00][RMB][-][/c] on wood log stack\n[c][ffffff][-][/c]\n[c][ffffff]Craft bulk[-][/c]:    [c][00ff00][Shift] +[-][/c] [c][00ff00][LMB][-][/c] , on Biofuel Template picture",,,,,,,,,,---- 按键 ----\n\n[c][ffffff]拆分[-][/c]:    [c][00ff00][RMB][-][/c] 在木头堆上\n[c][ffffff][-][/c]\n[c][ffffff]批量制作[-][/c]:    [c][00ff00][Shift] +[-][/c] [c][00ff00][LMB][-][/c] ，在生物燃料模板图片上,,,,,,
pda_GKCOm8K,"[i]< This thing is so [c][ff8000]important [-][/c]...[/i]\n[i]- Please, [c][ffffff]carry it [-][/c]all the time. >[/i]",,,,,,,,,,[i]< 这东西非常[c][ff8000]重要[-][/c]...[/i]\n[i]- 请，[c][ffffff]随身携带[-][/c]。>[/i],,,,,,
pda_CSumiuq,- Activate Turrets with [c][00ff00][[>Turrets & Weapons ]][-][/c] slider,,,,,,,,,,- 通过[c][00ff00][[>炮塔与武器]][-][/c]滑块激活炮塔,,,,,,
pda_i8mO4ei,---,,,,,,,,,,---,,,,,,
pda_KG0uimS,"[i]Below, in the [/i]\n[i]same column:[/i]\n\n""[c][ffffff]AMMUNITION[-][/c]"": \n\n[c][ffff00]Press[-][/c] [c][00ff00][[ Fill All ]][-][/c]\nbutton.             \n\n-- \n( [b]Close [/b]window,\nwhen done. )",,,,,,,,,,"[i]下方，在[/i]\n[i]同一栏中：[/i]\n\n""[c][ffffff]弹药[-][/c]""： \n\n[c][ffff00]按[-][/c] [c][00ff00][[填满全部]][-][/c]\n按钮。             \n\n-- \n( [b]关闭 [/b]窗口，\n完成后。 )",,,,,,
pda_WeK0KKW,...,,,,,,,,,,...,,,,,,
pda_MCKqCKO,--,,,,,,,,,,--,,,,,,
pda_GqWO0Wa,"\n\n\n\nAbove:\n'GENERAL' column:\n\n[c][ffffff]1- Activate [-][/c]the Turrets \nwith the [c][ffff00]slider[-][/c] :\n[c][ffff00][[>Turrets & Weapons]] [-][/c]\n          \n                [sup]<< behind, here[/sup]\n\n\n\n\n\n\n[c][ffffff]2-[-][/c] Below that column, \n""AMMUNITION"": \n\n\n                [sup]<< behind, here[/sup]\n\n\nPress [c][ffff00][[ Fill All ]][-][/c]\n\n-- \n( [b]Close [/b]window,\nwhen done. )",,,,,,,,,,"\n\n\n\n上方：\n'通用'栏：\n\n[c][ffffff]1- 通过[-][/c]滑块[c][ffff00] [-][/c]开启炮塔：\n[c][ffff00][[>炮塔与武器]] [-][/c]\n          \n                [sup]<< 后方，在这里[/sup]\n\n\n\n\n\n\n[c][ffffff]2-[-][/c] 在该栏下方，\n""弹药""：\n\n\n                [sup]<< 后方，在这里[/sup]\n\n\n按[c][ffff00][[填满全部]][-][/c]\n\n-- \n( [b]关闭 [/b]窗口，\n完成后。 )",,,,,,
pda_G4OuWeS,[i]< This should keep this Base [b]safe[/b]... - [/i]\n[i]- A bit. >[/i],,,,,,,,,,[i]< 这应该能让这个基地保持[b]安全[/b]... - [/i]\n[i]- 至少是稍微安全些。>[/i],,,,,,
pda_OqemiqS,Towards new shores!,,,,,,,,,,驶向新海岸！,,,,,,
pda_0iuWOaA,Hover height:\n[c][00ff00][Space][-][/c] / [c][00ff00][ C ][-][/c]\nMain Power: [c][00ff00][Z] [-][/c](Y)[c][ff80ff][-][/c],,,,,,,,,,悬浮高度：\n[c][00ff00][Space][-][/c] / [c][00ff00][ C ][-][/c]\n主电源：[c][00ff00][Z] [-][/c](Y)[c][ff80ff][-][/c],,,,,,
pda_OCWqieW,[i]< Check that [c][ffffff][b]box over there. [/b][-][/c][/i]\n\n[i]... Detecting a spare Core- >[/i],,,,,,,,,,[i]< 看看[c][ffffff][b]那边的箱子。[/b][-][/c][/i]\n\n[i]... 检测到一个备用的核心。>[/i],,,,,,
pda_8WeW8KW,< The [b][c][ffffff]Core[-][/c][/b].  - … It [c][ffffff]means [c][ff8000]Ownership[-][/c][-][/c]. And [b]responsibility[/b]. >\n< ... >\n\n< ... Put it into your [c][ffff00]toolbar[-][/c]. >,,,,,,,,,,< 这个[b][c][ffffff]核心[-][/c][/b]。 - … 它[c][ffffff]意味着[c][ff8000]所有权[-][/c][-][/c]。以及[b]责任[/b]。>\n< ... >\n\n< ... 将它放入你的[c][ffff00]工具栏[-][/c]中。>,,,,,,
pda_WvWOeOu,[i]< ... This seems to be a case for the [/i][i][b]Survival Tool's [/b][/i][i][c][ffff00]Defense Mode[-][/c][/i].- - [i]Press [c][00ff00][RMB] [-][/c]to select. >[/i],,,,,,,,,,[i]< ... 这似乎是需要[/i][i][b]生存工具[/b][/i][i][c][ffff00]防御模式[-][/c][/i] 的情况。 - - [i]按[c][00ff00][RMB] [-][/c]来选中。>[/i],,,,,,
pda_qCumu88,[i]< Interesting... >[/i],,,,,,,,,,[i]< 有趣... >[/i],,,,,,
pda_MuaOCaq,"[i]< Maybe keep it a bit [b]running[/b]. [/i]\n[i]Oxygen, in Spaceflight, is life ...? >[/i]",,,,,,,,,,[i]< 或许让它保持一点[b]运行[/b]。[/i]\n[i]在太空飞行中，氧气就是生命……？ >[/i],,,,,,
pda_8OKWC4u,"[i]< A [c][ffffff]Starter Block[-][/c]. >[/i]\n\n[i]< To use, put it [c][ffff00]into your toolbar.[-][/c] >[/i]",,,,,,,,,,[i]< 一个[c][ffffff]起始方块[-][/c]。>[/i]\n\n[i]< 要使用它，将其[c][ffff00]放入你的工具栏[-][/c]中。>[/i],,,,,,
pda_waemeK8,Tb_sel - on - Place BA starter,,,,,,,,,,Tb_sel - on - 放置BA起始器,,,,,,
pda_qZEu44Y,"[i]< Select it, and place it directly [c][ffff00]on the ground[-][/c]. >[/i]",,,,,,,,,,[i]< 选择它，并将其直接[c][ffff00]放置在地面上[-][/c]。>[/i],,,,,,
pda_8WaeKhm,...,,,,,,,,,,...,,,,,,
pda_G0fWKqr,...,,,,,,,,,,...,,,,,,
pda_O8GeiOi,--,,,,,,,,,,--,,,,,,
pda_Oui9uGQ,"[i]< It files a [b]claim to a location[/b]. [/i]\n[i]- [b]Build on this[/b], to construct your Base. >[/i]\n\n[i]< - ... [c][ffffff]Large Blocks[-][/c] only. >[/i]",,,,,,,,,,[i]< 它向一个位置提交了[b]认领[/b]。[/i]\n[i]- [b]在此处[/b]建造，以构建你的基地。 >[/i]\n\n[i]< - ... 仅限[c][ffffff]大型方块[-][/c]。 >[/i],,,,,,
pda_Sa08uum,Home Spawn,,,,,,,,,,出生点,,,,,,
pda_aum8KS0,...,,,,,,,,,,...,,,,,,
pda_OS480eq,--,,,,,,,,,,--,,,,,,
