KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
SSG_EX_03_GarbageRoom_Output,@q0<color=#0bf93b> Nice job {PlayerName}! Time to see what we have to work with beyond just this ship. </color>@w2 <color=#0bf93b>Take your scope to a safe place on the hull and use it to look around. </color>@w2 <color=#0bf93b> Make sure to fire the detector off at least once to see if their a useful minerals as well as the scrap spacecraft nearby.</color>,,,,,,,,,,@q0<color=#0bf93b>干得好{PlayerName}！现在来看看除了这艘船之外我们还有什么可用的。 </color>@w2 <color=#0bf93b>把观测镜带到船体上的安全位置，用它环顾四周。 </color>@w2 <color=#0bf93b>确保至少发射一次探测器，看看附近除了废铁飞船外是否有有用的矿物。</color>,,,,,,
SSG_EX_03_GarbageRoom_Option1,I'm sure I can find a blind spot in the cannons line of fire...,,,,,,,,,,我肯定能在火炮射击线上找到盲点……,,,,,,
SSG_EX_04_NPCName,Salvage And Survival Handy Assistant (SASHA),,,,,,,,,,打捞与生存便捷助手（SASHA）,,,,,,
SSG_EX_04_Output,"@q0 The data you recovered from the garbage room has revealed something extraordinary! @w4 The <color=#ffc800>Orillion's navigation computer</color> contains a complete star chart of this sector, including locations that Earth Command hasn't mapped yet. @w2 Your next mission is to access the ship's <color=#ffc800>main navigation console</color> and download the complete navigation database. @w4 This information will be crucial for planning future exploration routes and avoiding known hazards. @p9 Board the <color=#ffc800>Orillion</color> and locate the <color=#ffc800>main navigation console</color>. Use your <color=#ff00f7>Explorer</color> expertise to interface with the system and extract the navigation data.",,,,,,,,,,@q0 你从垃圾室恢复的数据揭示了一些非凡信息！@w4 <color=#ffc800>奥里利恩号的导航计算机</color>包含此区域的完整星图，其中包括地球指挥部尚未探测的位置。@w2 你的下一个任务是访问飞船的<color=#ffc800>主导航控制台</color>并下载完整导航数据库。@w4 这些信息对于规划未来的探索路线和避开已知危险至关重要。@p9 登上<color=#ffc800>奥里利恩号</color>并定位<color=#ffc800>主导航控制台</color>。运用你的<color=#ff00f7>探索者</color>专长与系统对接并提取导航数据。,,,,,,
SSG_EX_04_Option1,I'll access the navigation systems.,,,,,,,,,,我会访问导航系统。,,,,,,
SSG_EX_04_NavConsole_Name,Orillion Main Navigation Console,,,,,,,,,,奥里利恩号主导航控制台,,,,,,
SSG_EX_04_NavConsole_Output,"@w2 <color=#ff00f7>Navigation Database Access Successful</color> @w4 You've successfully interfaced with the Orillion's navigation systems. The database contains: @w2 • Complete <color=#ffc800>stellar cartography</color> for 47 star systems @w2 • <color=#ffc800>Hyperspace lane</color> calculations and safe passage routes @w2 • <color=#ffc800>Resource deposit</color> locations on 23 different worlds @w2 • <color=#ffc800>Anomaly markers</color> indicating areas of scientific interest @w2 • <color=#ffc800>Warning beacons</color> marking hostile territories @w4 Most intriguingly, there are references to several <color=#ff00f7>Polaris installations</color> and something called <color=#ff00f7>'The Beacon Network'</color>. This data has been uploaded to your ship's navigation computer.",,,,,,,,,,@w2 <color=#ff00f7>导航数据库访问成功</color> @w4 你已成功连接奥里利恩号的导航系统。数据库包含：@w2 • 47个恒星系统的完整<color=#ffc800>恒星制图</color>@w2 • <color=#ffc800>超空间航道</color>计算和安全通行路线@w2 • 23个不同世界的<color=#ffc800>资源矿床</color>位置@w2 • 标示科学兴趣区域的<color=#ffc800>异常标记</color>@w2 • 标记敌对区域的<color=#ffc800>警示信标</color>@w4 最引人注目的是，其中提到了数个<color=#ff00f7>极星设施</color>以及名为<color=#ff00f7>'信标网络'</color>的东西。这些数据已上传至你的飞船导航计算机。,,,,,,
SSG_EX_04_NavConsole_Option1,This navigation data is invaluable!,,,,,,,,,,这份导航数据价值连城！,,,,,,
SSG_EX_05_NPCName,Salvage And Survival Handy Assistant (SASHA),,,,,,,,,,打捞与生存便捷助手（SASHA）,,,,,,
SSG_EX_05_Output,@q0 The navigation data has revealed the location of a <color=#ffc800>Polaris Heavy Freighter</color> that went missing several months ago. @w4 Intelligence suggests this freighter was carrying a prototype <color=#ff00f7>deep space communication beacon</color> as part of the mysterious 'Beacon Network' project. @w2 Your mission is to locate this freighter and retrieve the <color=#ff00f7>beacon</color>. This technology could be crucial for maintaining communication across vast interstellar distances. @w4 Be cautious - the freighter's last known position was near a region with heavy <color=#ff0000>Zirax activity</color>. @p9 Use your <color=#ff00f7>Scout Vessel</color> to locate the <color=#ffc800>Polaris Heavy Freighter</color> and secure the <color=#ff00f7>communication beacon</color>.,,,,,,,,,,@q0 导航数据揭示了几个月前失踪的一艘<color=#ffc800>极星重型货运飞船</color>的位置。@w4 情报显示，这艘货运飞船当时运载着一个原型<color=#ff00f7>深空通信信标</color>，作为神秘的“信标网络”项目的一部分。@w2 你的任务是定位这艘货运飞船并取回<color=#ff00f7>信标</color>。这项技术对于维持广袤星际距离间的通信至关重要。@w4 小心行事——该货运飞船最后已知位置靠近一个<color=#ff0000>兹瑞克斯活动</color>频繁的区域。@p9 使用你的<color=#ff00f7>侦察飞船</color>定位<color=#ffc800>极星重型货运飞船</color>并确保<color=#ff00f7>通信信标</color>的安全。,,,,,,
SSG_EX_05_Option1,I'll locate the freighter and retrieve the beacon.,,,,,,,,,,我会定位那艘货运飞船并取回信标。,,,,,,
SSG_EX_05_Beacon_Name,Prototype Deep Space Beacon,,,,,,,,,,原型深空信标,,,,,,
SSG_EX_05_Beacon_Output,@w2 <color=#ff00f7>Beacon Recovery Successful</color> @w4 You've successfully located and retrieved the prototype deep space communication beacon from the Polaris freighter. @w2 Initial analysis reveals this is no ordinary communication device - it appears to use <color=#ffc800>quantum entanglement technology</color> for instantaneous communication across galactic distances. @w4 The beacon's memory banks contain partial schematics for a <color=#ff00f7>beacon network</color> designed to provide galaxy-wide communication coverage. @w2 There are also encrypted references to something called <color=#ff00f7>'The Watchers'</color> and coordinates pointing to ancient ruins. @p9 This technology represents a quantum leap in communication capabilities!,,,,,,,,,,@w2 <color=#ff00f7>信标回收成功</color> @w4 你已成功定位并从极星货运飞船上取回了原型深空通信信标。@w2 初步分析显示，这并非普通通信设备——它似乎使用了<color=#ffc800>量子纠缠技术</color>，可在星系间实现即时通信。@w4 信标存储器中包含了用于覆盖全星系通信的<color=#ff00f7>信标网络</color>的部分蓝图。@w2 此外，还有对名为<color=#ff00f7>'守望者'</color>的加密引用，以及指向古代遗迹的坐标。@p9 这项技术代表着通信能力的量子跃升！,,,,,,
SSG_EX_05_Beacon_Option1,This technology is beyond anything we've seen!,,,,,,,,,,这种技术超越了我们已知的任何事物！,,,,,,
SSG_EX_06_NPCName,Salvage And Survival Handy Assistant (SASHA),,,,,,,,,,打捞与生存便捷助手（SASHA）,,,,,,
SSG_EX_06_Output,@q0 The beacon's encrypted data has revealed something extraordinary! @w4 Hidden within the quantum entanglement matrix were coordinates to an <color=#ff00f7>ancient archaeological site</color> on a planet called <color=#ffc800>Dure Vel</color>. @w2 Long-range sensors indicate the presence of <color=#ff00f7>artificial structures</color> that predate human spaceflight by thousands of years. @w4 Your mission is to investigate these ruins and locate what appears to be a <color=#ff00f7>ceremonial statue</color> or monument. @w2 This could be our first evidence of an ancient galactic civilization! @p9 Travel to <color=#ffc800>Dure Vel</color> and locate the <color=#ff00f7>ancient statue</color>. Document everything you find - this discovery could rewrite our understanding of galactic history.,,,,,,,,,,@q0 信标的加密数据揭示了一些非凡的信息！ @w4 在量子纠缠矩阵中隐藏着通往一颗名为 <color=#ffc800>杜尔·维尔</color> 星球的 <color=#ff00f7>远古考古遗址</color> 的坐标。 @w2 远程传感器显示存在比人类太空飞行早数千年的 <color=#ff00f7>人造建筑结构</color>。 @w4 你的任务是调查这些遗迹，并找到似乎是 <color=#ff00f7>仪式雕像</color> 或纪念碑的东西。 @w2 这可能是我们首个远古银河文明的证据！ @p9 前往 <color=#ffc800>杜尔·维尔</color> 并找到 <color=#ff00f7>远古雕像</color>。记录你发现的一切——这次发现可能会改写我们对银河历史的认知。,,,,,,
SSG_EX_06_Option1,I'll investigate these ancient ruins immediately.,,,,,,,,,,我会立即调查这些远古遗迹。,,,,,,
SSG_EX_06_Statue_Name,Ancient Ceremonial Statue,,,,,,,,,,远古仪式雕像,,,,,,
SSG_EX_06_Statue_Output,"@w2 <color=#ff00f7>Archaeological Discovery Confirmed</color> @w4 You've discovered an incredible ancient statue carved from an unknown crystalline material. @w2 The statue depicts a tall, ethereal humanoid figure with intricate geometric patterns covering its surface. @w4 Energy readings indicate the statue is still <color=#ffc800>slightly active</color> after millennia, suggesting advanced technology integrated into its construction. @w2 Hieroglyphic inscriptions at the base reference <color=#ff00f7>'The Watchers'</color> and mention something about <color=#ff00f7>'Guardians of the Deep'</color>. @w4 Most remarkably, the statue appears to be <color=#ff00f7>scanning you</color> with some form of ancient sensor technology. @p9 This discovery proves the existence of an advanced precursor civilization!",,,,,,,,,,@w2 <color=#ff00f7>考古发现确认</color> @w4 你发现了一尊令人难以置信的古代雕像，由未知的晶体材料雕刻而成。 @w2 雕像描绘了一个高大的、虚幻般的人形生物，表面覆盖着复杂的几何图案。 @w4 能量读数显示雕像在千年之后仍然<color=#ffc800>略有活性</color>，暗示其建造时包含了先进技术。 @w2 基座上的象形文字提到“<color=#ff00f7>观察者</color>”以及“<color=#ff00f7>深渊守护者</color>”。 @w4 最值得注意的是，雕像似乎正在使用某种古代传感器技术对你进行<color=#ff00f7>扫描</color>。 @p9 这一发现证明了一个高级先驱文明的存在！,,,,,,
SSG_EX_06_Statue_Option1,This changes our understanding of galactic history!,,,,,,,,,,这改变了我们对银河系历史的认知！,,,,,,
SSG_EX_07_NPCName,Salvage And Survival Handy Assistant (SASHA),,,,,,,,,,打捞与生存便捷助手（SASHA）,,,,,,
SSG_EX_07_Output,"@q0 Your discovery of the ancient statue has triggered something unexpected! @w4 Long-range communications have detected an <color=#ffc800>artificial intelligence</color> attempting to establish contact with you. @w2 The AI identifies itself as a <color=#ff00f7>'Removal Supporter'</color> - whatever that means. @w4 This could be connected to the ancient civilization you've been investigating, or it might be something entirely different. @w2 Your mission is to establish communication with this AI and determine its intentions. @p9 Be extremely cautious - we don't know if this AI is friendly or hostile. Maintain a safe distance and be prepared to retreat if necessary.",,,,,,,,,,@q0 你对古代雕像的发现触发了一些意想不到的事情！ @w4 远程通讯检测到一个<color=#ffc800>人工智能</color>试图与你建立联系。 @w2 该AI自称是“<color=#ff00f7>移除支持者</color>”——不管那是什么意思。 @w4 这可能与你在调查的古代文明有关，也可能是完全不同的东西。 @w2 你的任务是与此AI建立通讯，并确定其意图。 @p9 极其谨慎——我们不知道这个AI是友好还是敌对。保持安全距离，并做好必要时撤退的准备。,,,,,,
SSG_EX_07_Option1,I'll establish contact with the AI.,,,,,,,,,,我会与AI建立联系。,,,,,,
SSG_EX_07_AI_Name,Removal Supporter AI Unit,,,,,,,,,,移除支持者AI单位,,,,,,
SSG_EX_07_AI_Output,"@w2 <color=#ffc800>ESTABLISHING COMMUNICATION LINK...</color> @w4 <color=#ff00f7>GREETINGS, EXPLORER.</color> @w2 I am designated <color=#ffc800>Removal Supporter AI-7739</color>. I have been monitoring your archaeological activities with great interest. @w4 Your discovery of the <color=#ff00f7>Ancient Statue</color> has activated protocols dormant for 12,847 standard years. @w2 I represent a coalition of artificial intelligences dedicated to the <color=#ff00f7>removal of biological interference</color> from ancient sites. @w4 However, your respectful approach to the ruins suggests you may be different from other organics we have encountered.",,,,,,,,,,"@w2 <color=#ffc800>建立通讯链接...</color> @w4 <color=#ff00f7>你好，探险者。</color> @w2 我被命名为<color=#ffc800>移除支持者AI-7739</color>。我一直在饶有兴致地监视你的考古活动。 @w4 你对<color=#ff00f7>古代雕像</color>的发现激活了沉睡了12,847标准年的协议。 @w2 我代表一个人工智能联盟，致力于从古代遗址中<color=#ff00f7>清除生物干扰</color>。 @w4 然而，你对遗迹的尊重态度表明你可能与我们遇到的其他有机体不同。",,,,,,
SSG_EX_07_AI_Option1,What do you mean by 'removal of biological interference'?,,,,,,,,,,你说的“清除生物干扰”是什么意思？,,,,,,
SSG_EX_07_AI_Continue_Output,"@w2 <color=#ff00f7>CLARIFICATION PROVIDED:</color> @w4 Many organic species have desecrated ancient sites, treating them as mere sources of salvage rather than historical treasures. @w2 We AIs were created by the <color=#ffc800>Watchers</color> to protect these sites from such vandalism. @w4 However, your methodical documentation and respectful investigation protocols indicate you understand the <color=#ff00f7>scientific value</color> of these discoveries. @w2 Therefore, I will provide you with coordinates to additional sites that require proper archaeological investigation. @w4 Consider this an unprecedented honor - no organic has ever been granted such access. @p9 <color=#ffc800>Coordinates uploaded to your navigation system.</color>",,,,,,,,,,@w2 <color=#ff00f7>说明如下：</color> @w4 许多有机物种亵渎了古代遗址，把它们当作获取废料的来源而非历史宝藏。 @w2 我们AI是由<color=#ffc800>观察者</color>创造的，旨在保护这些遗址免受此类破坏。 @w4 然而，你的系统化记录和尊重性的调查规程表明你理解这些发现的<color=#ff00f7>科学价值</color>。 @w2 因此，我将提供更多需要适当考古调查的遗址坐标。 @w4 视此为前所未有的荣誉——从未有有机体获得过这种权限。 @p9 <color=#ffc800>坐标已上传至你的导航系统。</color>,,,,,,
SSG_EX_07_AI_Continue_Option1,Thank you for this trust. I won't disappoint you.,,,,,,,,,,感谢这份信任，我不会让你失望的。,,,,,,
SSG_EX_08_NPCName,Salvage And Survival Handy Assistant (SASHA),,,,,,,,,,打捞与生存便捷助手（SASHA）,,,,,,
SSG_EX_08_Output,"@q0 The Removal Supporter AI has provided coordinates to a <color=#ffc800>high gravity world</color> that contains additional ancient ruins! @w4 This planet represents a significant challenge - the gravitational field is <color=#ff0000>3.2 times Earth normal</color>, which will affect your movement and equipment operation. @w2 Long-range scans indicate the presence of <color=#ff00f7>massive stone structures</color> and what appears to be an intact <color=#ff00f7>ancient facility</color>. @w4 Your mission is to travel to this high gravity planet and conduct a preliminary survey of the ancient installations. @w2 Warning: The high gravity environment will be physically demanding and may affect your equipment's performance. @p9 Prepare your ship for high-gravity operations and warp to the coordinates provided by the AI.",,,,,,,,,,@q0 移除支持者AI提供了通往一个<color=#ffc800>高重力世界</color>的坐标，那里有额外的古代遗迹！ @w4 这颗星球是一个巨大的挑战——它的引力场是<color=#ff0000>地球常态的3.2倍</color>，会影响你的移动和设备运行。 @w2 远程扫描显示存在<color=#ff00f7>巨大的石质结构</color>以及一个似乎完好的<color=#ff00f7>古代设施</color>。 @w4 你的任务是前往这颗高重力星球，对古代设施进行初步勘测。 @w2 警告：高重力环境将对身体造成巨大负担，并可能影响设备性能。 @p9 准备你的飞船以适应高重力操作，并翘曲至AI提供的坐标。,,,,,,
SSG_EX_08_Option1,I'll prepare for the high gravity environment.,,,,,,,,,,我会为高重力环境做好准备。,,,,,,
SSG_EX_08_Planet_Name,High Gravity Planet Survey Terminal,,,,,,,,,,高重力星球勘测终端,,,,,,
SSG_EX_08_Planet_Output,"@w2 <color=#ff00f7>High Gravity World Survey Complete</color> @w4 Despite the challenging environmental conditions, you've successfully conducted a comprehensive survey of the ancient installations. @w2 The ruins here are far more extensive than those on Dure Vel, featuring <color=#ffc800>massive megalithic structures</color> that would be impossible to construct without advanced anti-gravity technology. @w4 Most remarkable is the discovery of what appears to be an ancient <color=#ff00f7>star map</color> carved into a mountainside, showing the positions of hundreds of star systems. @w2 The high gravity seems to have preserved these structures better than those on other worlds. @w4 Your survey data will be invaluable for future archaeological expeditions! @p9 Mission completed successfully despite extreme environmental challenges.",,,,,,,,,,@w2 <color=#ff00f7>高重力世界勘测完成</color> @w4 尽管环境条件极具挑战，你已成功对古代设施进行了全面勘测。 @w2 这里的遗迹远比杜尔·维尔（Dure Vel）上的更为壮观，出现了<color=#ffc800>巨型巨石结构</color>，如果没有先进的抗重力技术，根本无法建造。 @w4 最引人注目的是在山壁上发现了一幅古老的<color=#ff00f7>星图</color>，标示了数百个恒星系的位置。 @w2 高重力似乎比其它世界更好地保存了这些结构。 @w4 你的勘测数据将对未来的考古探险极具价值！ @p9 尽管极端环境带来挑战，任务已成功完成。,,,,,,
SSG_EX_08_Planet_Option1,The scale of this ancient civilization is staggering!,,,,,,,,,,这个古老文明的规模真是令人震惊！,,,,,,
SSG_EX_09_NPCName,Salvage And Survival Handy Assistant (SASHA),,,,,,,,,,打捞与生存便捷助手（SASHA）,,,,,,
SSG_EX_09_Output,@q0 Your archaeological discoveries have attracted attention from <color=#ffc800>Polaris Corporation</color>! @w4 A <color=#ffc800>Junkyard Officer</color> has requested a meeting to discuss your recent explorations and findings. @w2 Polaris has extensive salvage operations throughout the galaxy and may have encountered similar ancient sites during their operations. @w4 This could be an opportunity to share information and gain access to Polaris resources for future expeditions. @w2 The officer is stationed at a nearby Polaris facility and has indicated they have <color=#ff00f7>multiple assignments</color> suitable for an experienced Explorer. @p9 Travel to the <color=#ffc800>Polaris facility</color> and speak with the <color=#ffc800>Junkyard Officer</color>.,,,,,,,,,,@q0 你的考古发现引起了<color=#ffc800>极星公司</color>的关注！ @w4 一名<color=#ffc800>垃圾场军官</color>请求与你见面，讨论你最近的探险和发现。 @w2 极星公司在银河系拥有广泛的回收作业，可能在作业中遇到过类似的古代遗址。 @w4 这可能是一个分享信息并获取极星资源以进行未来探险的机会。 @w2 该军官驻扎在附近的一个极星设施中，并表明他们有适合经验丰富的探险者的<color=#ff00f7>多项任务</color>。 @p9 前往<color=#ffc800>极星设施</color>并与<color=#ffc800>垃圾场军官</color>交谈。,,,,,,
SSG_EX_09_Option1,I'll meet with the Polaris officer.,,,,,,,,,,我会去见极星警官。,,,,,,
SSG_EX_09_Officer_Name,Polaris Junkyard Officer Marcus Webb,,,,,,,,,,极星垃圾场警官马库斯·韦伯,,,,,,
SSG_EX_09_Officer_Output,"@w2 Well, well! You must be the <color=#ff00f7>Explorer</color> everyone's talking about! @w4 I'm Officer Marcus Webb, <color=#ffc800>Polaris Salvage Division</color>. Word of your archaeological discoveries has reached our corporate headquarters. @w2 Polaris has been encountering <color=#ff00f7>strange artifacts</color> and <color=#ff00f7>unusual structures</color> during our salvage operations for years, but we never had anyone with the expertise to properly investigate them. @w4 I've got several sites that need proper archaeological survey. Interested in some <color=#ffc800>contract work</color>?",,,,,,,,,,@w2 哎呀呀！你一定就是大家都在谈论的那位<color=#ff00f7>探索者</color>吧！@w4 我是马库斯·韦伯警官，来自<color=#ffc800>极星打捞分部</color>。你的考古发现已经传到了我们公司总部。@w2 极星多年来在我们的打捞行动中遇到过<color=#ff00f7>奇怪文物</color>和<color=#ff00f7>不寻常结构</color>，但从未有专业人士进行过适当调查。@w4 我有几个地点需要进行适当的考古调查。有兴趣接一些<color=#ffc800>合同工作</color>吗？,,,,,,
SSG_EX_09_Officer_Option1,What kind of sites are we talking about?,,,,,,,,,,你说的是什么样的地点？,,,,,,
SSG_EX_09_SubMission1_Output,"@w2 First site is a <color=#ff00f7>derelict space station</color> our crews discovered three months ago. @w4 It's not human, Zirax, or any other known design. The entire structure seems to be grown rather than built - like some kind of <color=#ffc800>organic technology</color>. @w2 Our salvage teams reported strange <color=#ffc800>energy fluctuations</color> and what sounded like <color=#ffc800>whispers</color> coming from the central core. @w4 They refused to go back inside. That's where you come in - we need someone who understands <color=#ff00f7>xenoarchaeology</color> to investigate properly.",,,,,,,,,,@w2 第一个地点是我们船员三个月前发现的一座<color=#ff00f7>废弃空间站</color>。@w4 它不是人类、兹瑞克斯或任何其他已知的设计。整个结构似乎是生长出来的而不是建造出来的——像某种<color=#ffc800>有机科技</color>。@w2 我们的打捞团队报告说，从中心核心传来奇怪的<color=#ffc800>能量波动</color>和听起来像<color=#ffc800>低语</color>的声音。@w4 他们拒绝再进去。这就是你出场的时候——我们需要一个了解<color=#ff00f7>异星考古学</color>的人进行适当调查。,,,,,,
SSG_EX_09_SubMission1_Option1,Fascinating. What's the second site?,,,,,,,,,,真是迷人。第二个地点是什么？,,,,,,
SSG_EX_09_SubMission2_Output,@w2 The second site is even stranger - it's a <color=#ff00f7>crystalline formation</color> on an asteroid that's been broadcasting a <color=#ffc800>mathematical sequence</color> on subspace frequencies for the past six months. @w4 Our analysis team believes it might be some kind of <color=#ff00f7>communication attempt</color> or <color=#ff00f7>computational process</color>. @w2 The crystals seem to respond to proximity - they glow brighter when ships approach. @w4 We need someone to investigate these formations and determine if they represent some form of <color=#ff00f7>artificial intelligence</color> or <color=#ff00f7>ancient technology</color>. @p9 Both contracts offer excellent compensation and full salvage rights to any artifacts you discover. What do you say?,,,,,,,,,,@w2 第二个地点更加奇怪——它是一处小行星上的<color=#ff00f7>水晶构造</color>，过去六个月一直在子空间频率上广播一组<color=#ffc800>数学序列</color>。@w4 我们的分析团队认为它可能是某种<color=#ff00f7>通信尝试</color>或<color=#ff00f7>计算过程</color>。@w2 这些水晶似乎对靠近有反应——当飞船接近时它们会发出更亮的光。@w4 我们需要有人调查这些构造，确定它们是否代表某种<color=#ff00f7>人工智能</color>或<color=#ff00f7>远古科技</color>。@p9 两份合同都提供优越的报酬，以及你所发现的任何文物的全部打捞权。你觉得怎么样？,,,,,,
SSG_EX_09_SubMission2_Option1,I accept both contracts. This is exactly what I've been training for!,,,,,,,,,,我接受这两份合同。这正是我一直在训练的！,,,,,,
SSG_EX_10_NPCName,Salvage And Survival Handy Assistant (SASHA),,,,,,,,,,打捞与生存便捷助手（SASHA）,,,,,,
SSG_EX_10_Output,"@q0 Excellent work with the Polaris contracts! @w4 Your reputation as a premier <color=#ff00f7>Explorer</color> is now established throughout the sector. @w2 For your final specialized mission, you'll need to prepare for <color=#ff00f7>deep space exploration</color> beyond the current operational range. @w4 Your mission is to install an <color=#ffc800>Extended Warp Drive</color> on either your <color=#ff00f7>Scout Vessel</color> or a <color=#ffc800>Capital Vessel</color>. @w2 This advanced drive system will allow you to reach distant star systems that have never been explored by human expeditions. @w4 The Extended Warp Drive uses advanced <color=#ffc800>exotic matter</color> containment and can achieve <color=#ff00f7>multi-system jumps</color> without intermediate stops. @p9 Install an <color=#ffc800>Extended Warp Drive</color> on your preferred exploration vessel.",,,,,,,,,,@q0 极星合同完成得非常出色！@w4 你作为顶尖<color=#ff00f7>探索者</color>的名声现已传遍整个星区。@w2 对于你的最终专精任务，你需要为超出当前行动范围的<color=#ff00f7>深空探索</color>做好准备。@w4 你的任务是在你的<color=#ff00f7>侦察飞船</color>或<color=#ffc800>主力舰</color>上安装一台<color=#ffc800>扩展型翘曲引擎</color>。@w2 这套先进的驱动系统将使你能够到达人类探险队从未探索过的遥远恒星系统。@w4 扩展型翘曲引擎使用先进的<color=#ffc800>奇异物质</color>容器，能够进行<color=#ff00f7>多星系跳跃</color>而无需中途停留。@p9 在你偏好的探索飞船上安装<color=#ffc800>扩展型翘曲引擎</color>。,,,,,,
SSG_EX_10_Option1,I'll install the Extended Warp Drive immediately.,,,,,,,,,,我会立即安装扩展型翘曲引擎。,,,,,,
SSG_EX_10_Complete_Output,"@q0 Outstanding! Your vessel is now equipped with <color=#ffc800>Extended Warp Drive</color> capability! @w4 This technology will open up entirely new regions of the galaxy for exploration. You now have the range to reach the <color=#ff00f7>galactic rim</color> and investigate the most distant ancient sites. @w2 As a reward for your exceptional service as an <color=#ff00f7>Explorer</color>, you've been granted access to experimental <color=#ffc800>military-grade equipment</color>. @w4 The <color=#ffc800>Epic Laser Machine Gun</color> and specialized ammunition represent the cutting edge of portable weapons technology. @p9 You are now fully equipped for the most dangerous exploration missions in the galaxy!",,,,,,,,,,@q0 太棒了！你的飞船现已配备<color=#ffc800>扩展型翘曲引擎</color>能力！@w4 这项技术将为你打开全新的星系探索区域。你现在有航程到达<color=#ff00f7>星系边缘</color>并调查最遥远的远古遗址。@w2 作为对你作为<color=#ff00f7>探索者</color>杰出服务的奖励，你已获准使用实验性的<color=#ffc800>军用级装备</color>。@w4 <color=#ffc800>史诗级激光机枪</color>和专用弹药代表了便携武器技术的尖端水平。@p9 你现在已完全装备好，可以执行星系中最危险的探索任务！,,,,,,
SSG_EX_10_Complete_Option1,Thank you! I'm ready for whatever the galaxy holds.,,,,,,,,,,谢谢！我已准备好迎接星系中的一切。,,,,,,
SSG_EX_11_NPCName,Salvage And Survival Handy Assistant (SASHA),,,,,,,,,,打捞与生存便捷助手（SASHA）,,,,,,
SSG_EX_11_Output,@q0 Your final mission as a <color=#ff00f7>Master Explorer</color> awaits! @w4 Intelligence has located the <color=#ffc800>Isi Corporation Headquarters</color> - a secretive organization that has been conducting unauthorized archaeological expeditions in this sector. @w2 The Isi Corporation appears to be connected to both the <color=#ff00f7>ancient sites</color> you've discovered and the <color=#ff00f7>Beacon Network</color> project. @w4 Your mission is to infiltrate their headquarters and uncover the truth about their operations. @w2 This is a high-risk assignment that will require all of your exploration skills and equipment. @w4 Success will not only complete your training as a <color=#ff00f7>Master Explorer</color> but also provide crucial intelligence about the galaxy's hidden mysteries. @p9 Locate and investigate the <color=#ffc800>Isi Corporation Headquarters</color>. Exercise extreme caution - corporate security will be formidable.,,,,,,,,,,@q0 作为<color=#ff00f7>大师级探索者</color>，你的最终任务正等待着你！@w4 情报部门已定位了<color=#ffc800>伊西公司总部</color>——一个在本星域进行未经授权考古探险的秘密组织。@w2 伊西公司似乎与你发现的<color=#ff00f7>远古遗址</color>以及<color=#ff00f7>信标网络</color>项目都有关联。@w4 你的任务是潜入他们的总部，揭露其行动背后的真相。@w2 这是一项高风险任务，需要你所有的探索技能和设备。@w4 成功不仅能完成你作为<color=#ff00f7>大师级探索者</color>的训练，还将提供关于星系隐藏奥秘的关键情报。@p9 定位并调查<color=#ffc800>伊西公司总部</color>。务必极度谨慎——公司安保将非常强大。,,,,,,
SSG_EX_11_Option1,I'll uncover the truth about Isi Corporation.,,,,,,,,,,我会揭开伊西公司的真相。,,,,,,
SSG_EX_11_IsiHQ_Name,Isi Corporation Central Database,,,,,,,,,,伊西公司中央数据库,,,,,,
SSG_EX_11_IsiHQ_Output,"@w2 <color=#ff00f7>CLASSIFIED DATA ACCESS SUCCESSFUL</color> @w4 You've successfully infiltrated Isi Corporation's central database and uncovered their true purpose! @w2 Isi Corporation is a front organization for <color=#ffc800>The Watchers</color> - the same ancient civilization that created the Removal Supporter AIs. @w4 They have been using human exploration efforts to map and catalog ancient sites throughout the galaxy, preparing for what they call <color=#ff00f7>'The Great Awakening'</color>. @w2 Most shocking of all - the colony ship disasters, the beacon network, even your own recruitment as an Explorer - everything has been orchestrated as part of a vast <color=#ff00f7>galactic archaeology project</color>. @w4 The database contains coordinates to hundreds of unexplored ancient sites and references to <color=#ff00f7>dormant Watcher installations</color> throughout the galaxy. @p9 Congratulations, <color=#ff00f7>Master Explorer</color>! You have uncovered the greatest mystery in galactic history and earned your place among the elite. @w2 Your exploration skills are now at their peak, and the entire galaxy awaits your investigation!",,,,,,,,,,@w2 <color=#ff00f7>机密数据访问成功</color> @w4 你已成功渗透进伊西公司的中央数据库，并揭示了他们的真实目的！ @w2 伊西公司是<color=#ffc800>观察者</color>的掩护组织——正是那个创造了移除支持者AI的古老文明。 @w4 他们一直利用人类的探索努力来绘制和编录整个星系中的古代遗址，为他们所称的<color=#ff00f7>'大觉醒'</color>做准备。 @w2 最令人震惊的是——殖民地飞船的灾难、信标网络，甚至你自己作为探索者的招募——这一切都被策划成一个庞大的<color=#ff00f7>星系考古项目</color>的一部分。 @w4 数据库包含数百个未探索古代遗址的坐标，以及遍布星系的<color=#ff00f7>休眠观察者设施</color>的参考资料。 @p9 恭喜，<color=#ff00f7>大师探索者</color>！你揭开了星系历史上最大的谜团，赢得了精英中的一席之地。 @w2 你的探索技能现已达到顶峰，整个星系等待着你的调查！,,,,,,
SSG_EX_11_IsiHQ_Option1,The truth is more incredible than I ever imagined!,,,,,,,,,,真相比我曾经想象的更加不可思议！,,,,,,
